source,target
C00023919,162966460
C00020858,162966465
C00021297,162966482
C00017782,162966496
C00050004,162966508
C00044133,162966510
C00046371,162966529
C00040212,162966538
C00025721,162966556
C00045612,162966587
C00020532,162966622
C00002307,162966624
C00036631,162966636
C00016315,162966652
C00018074,162966664
C00010737,162966671
C00044867,162966682
C00039187,162966703
C00014686,162966728
C00045495,162966743
C00021792,162966746
C00008379,162966748
C00020682,162966763
C00038949,162966788
C00044351,162966792
C00003564,162966811
C00029666,162966815
C00011893,162966816
C00039432,162966830
C00039431,162966832
C00028268,162966838
C00028269,162966838
C00014412,162966844
C00023426,162966848
C00008312,162966864
C00049405,162966892
C00007730,162966906
C00004195,162966923
C00020220,162966938
C00048146,162966942
C00016472,162967017
C00048348,162967025
C00005191,162967035
C00042946,162967072
C00009918,162967077
C00012505,162967086
C00000538,162967120
C00032457,162967138
C00017385,162967161
C00017449,162967165
C00029236,162967168
C00044836,162967172
C00005977,162967176
C00029189,162967195
C00039075,162967200
C00003520,162967224
C00035284,162967235
C00012242,162967238
C00045398,162967241
C00021017,162967259
C00021015,162967260
C00017815,162967261
C00017816,162967261
C00035170,162967268
C00035672,162967318
C00013253,162967332
C00045519,162967334
C00037064,162967367
C00039675,162967373
C00028246,162967388
C00039216,162967392
C00005177,162967396
C00005181,162967399
C00042461,162967444
C00036638,162967459
C00013626,162967529
C00049359,162967531
C00012984,162967544
C00042437,162967568
C00008682,162967576
C00003512,162967630
C00037678,162967649
C00008637,162967682
C00043084,162967696
C00048492,162967722
C00012473,162967750
C00023490,162967766
C00038308,162967773
C00012393,162967799
C00033169,162967823
C00005773,162967825
C00038790,162967833
C00035929,162967842
C00004233,162967846
C00028238,162967887
C00017220,162967906
C00025440,162967975
C00034897,162967987
C00041732,162968014
C00049200,162968015
C00012166,162968022
C00006413,162968028
C00031220,162968031
C00023433,162968040
C00023431,162968042
C00020740,162968050
C00003229,162968057
C00038040,162968064
C00037654,162968075
C00005927,162968079
C00010224,162968107
C00021163,162968123
C00023446,162968153
C00049105,162968164
C00049106,162968165
C00047121,162968189
C00035669,162968233
C00050223,162968261
C00050225,162968261
C00030061,162968266
C00020517,162968295
C00033623,162968326
C00040114,162968358
C00022523,162968362
C00022521,162968364
C00031753,162968370
C00048096,162968395
C00040039,162968434
C00040040,162968434
C00013158,162968439
C00009837,162968449
C00003076,162968459
C00024512,162968467
C00005229,162968482
C00032788,162968489
C00043992,162968506
C00024447,162968523
C00023183,162968535
C00023716,162968563
C00027771,162968580
C00013743,162968604
C00001692,162968621
C00042052,162968634
C00012976,162968650
C00044720,162968666
C00010687,162968725
C00013868,162968742
C00054885,162968764
C00031833,162968791
C00002989,162968799
C00022420,162968808
C00022419,162968809
C00044776,162968821
C00039926,162968834
C00040274,162968861
C00025496,162968899
C00036591,162968921
C00010617,162968929
C00049791,162968992
C00033643,162968993
C00002210,162969009
C00042968,162969020
C00031637,162969030
C00046582,162969038
C00013674,162969048
C00021458,162969064
C00045233,162969068
C00033406,162969077
C00039294,162969111
C00011743,162969128
C00032154,162969140
C00007968,162969141
C00039487,162969161
C00034127,162969168
C00001611,162969174
C00032682,162969244
C00038754,162969254
C00022319,162969255
C00019137,162969271
C00031882,162969289
C00037605,162969303
C00020092,162969321
C00040731,162969347
C00045478,162969347
C00047130,162969347
C00032969,162969356
C00024137,162969361
C00029447,162969362
C00020528,162969390
C00003510,162969402
C00041573,162969423
C00044388,162969444
C00005244,162969451
C00030134,162969459
C00004227,162969476
C00012216,162969493
C00004467,162969498
C00036699,162969508
C00033840,162969514
C00013766,162969537
C00037275,162969543
C00013260,162969551
C00017314,162969554
C00016539,162969573
C00045789,162969592
C00015023,162969603
C00006046,162969633
C00018271,162969640
C00043091,162969663
C00017407,162969668
C00005717,162969671
C00010494,162969677
C00037433,162969732
C00031715,162969744
C00022450,162969783
C00022465,162969784
C00022462,162969785
C00013818,162969805
C00055372,162969813
C00004239,162969831
C00027974,162969859
C00030649,162969867
C00034703,162969867
C00001981,162969882
C00021971,162969884
C00013670,162969963
C00016090,162969997
C00006025,162970002
C00032043,162970032
C00040292,162970060
C00024016,162970067
C00011418,162970073
C00019573,162970135
C00046526,162970158
C00008597,162970166
C00048490,162970176
C00013935,162970222
C00035646,162970251
C00035630,162970252
C00005153,162970310
C00004517,162970352
C00020137,162970396
C00020139,162970397
C00033524,162970413
C00008747,162970448
C00020909,162970458
C00044667,162970467
C00047712,162970477
C00037365,162970501
C00015069,162970503
C00010695,162970504
C00016645,162970513
C00030306,162970521
C00049748,162970525
C00033448,162970556
C00029599,162970569
C00007895,162970579
C00012289,162970587
C00040348,162970609
C00028049,162970620
C00015005,162970652
C00021701,162970663
C00018428,162970667
C00021826,162970684
C00016114,162970703
C00049388,162970712
C00044309,162970719
C00011368,162970761
C00045837,162970770
C00044184,162970797
C00012860,162970834
C00008802,162970840
C00036172,162970860
C00003615,162970864
C00036267,162970870
C00004304,162970884
C00011900,162970924
C00018853,162970931
C00020274,162970938
C00010731,162970955
C00012617,162970979
C00027143,162970984
C00012298,162970987
C00005267,162970991
C00045315,162971020
C00035962,162971049
C00012746,162971056
C00036444,162971061
C00024935,162971076
C00045901,162971083
C00020434,162971085
C00049811,162971098
C00022598,162971114
C00014103,162971138
C00037445,162971147
C00037862,162971149
C00042253,162971167
C00008590,162971222
C00003492,162971223
C00041422,162971235
C00013491,162971239
C00040360,162971248
C00021130,162971275
C00053780,162971279
C00013070,162971281
C00031450,162971310
C00031032,162971313
C00031452,162971313
C00032566,162971313
C00041111,162971318
C00013669,162971330
C00009041,162971364
C00004382,162971374
C00004383,162971375
C00016126,162971386
C00049666,162971401
C00017219,162971430
C00026306,162971443
C00016881,162971447
C00026365,162971478
C00044341,162971484
C00046511,162971507
C00041005,162971521
C00041006,162971521
C00034177,162971561
C00020716,162971564
C00047328,162971580
C00044741,162971590
C00033350,162971605
C00035175,162971615
C00030229,162971622
C00012218,162971626
C00029219,162971633
C00013858,162971634
C00047522,162971647
C00016791,162971654
C00015577,162971665
C00033158,162971672
C00016844,162971682
C00048428,162971721
C00012206,162971727
C00033172,162971730
C00029057,162971740
C00036567,162971747
C00006416,162971752
C00038351,162971756
C00003323,162971757
C00014914,162971773
C00030617,162971781
C00029313,162971787
C00048266,162971790
C00047293,162971802
C00046584,162971820
C00005708,162971842
C00005291,162971849
C00045365,162971863
C00030631,162971885
C00047822,162971889
C00049579,162971897
C00039909,162971934
C00029038,162971941
C00032544,162971964
C00050145,162971974
C00045396,162971981
C00035272,162972009
C00008153,162972020
C00048197,162972029
C00006192,162972033
C00046768,162972046
C00003544,162972051
C00034425,162972072
C00022491,162972080
C00040701,162972104
C00016108,162972112
C00010970,162972129
C00015265,162972153
C00041715,162972177
C00020987,162972191
C00025894,162972205
C00009129,162972220
C00009130,162972222
C00009329,162972232
C00040520,162972243
C00040672,162972249
C00013848,162972268
C00005446,162972269
C00009209,162972293
C00009208,162972295
C00009211,162972295
C00005810,162972317
C00046654,162972318
C00008527,162972334
C00017377,162972349
C00033318,162972355
C00020239,162972358
C00041023,162972364
C00046177,162972366
C00039189,162972371
C00009718,162972377
C00022940,162972383
C00023202,162972395
C00004101,162972402
C00046672,162972426
C00027096,162972429
C00041721,162972444
C00041720,162972445
C00010386,162972468
C00023334,162972472
C00002008,162972481
C00005503,162972490
C00032932,162972498
C00013060,162972503
C00014417,162972511
C00016182,162972529
C00032971,162972541
C00013706,162972542
C00038410,162972546
C00047429,162972570
C00008563,162972587
C00034839,162972591
C00011814,162972593
C00033310,162972622
C00023127,162972644
C00007718,162972648
C00012626,162972668
C00008369,162972670
C00041346,162972698
C00004410,162972699
C00011416,162972713
C00009035,162972719
C00039641,162972733
C00013216,162972734
C00010178,162972736
C00039099,162972742
C00045580,162972768
C00005384,162972789
C00044402,162972792
C00037910,162972796
C00021394,162972801
C00044835,162972806
C00013122,162972843
C00039836,162972860
C00039838,162972861
C00039835,162972863
C00039837,162972867
C00036100,162972869
C00038323,162972898
C00050337,162972904
C00018873,162972908
C00044998,162972921
C00028349,162972954
C00005422,162972959
C00006273,162972975
C00028543,162972988
C00046943,162972998
C00008083,162973023
C00008661,162973028
C00043372,162973034
C00008048,162973037
C00014047,162973051
C00014045,162973054
C00014046,162973056
C00012892,162973059
C00008913,162973089
C00041866,162973094
C00043416,162973120
C00003406,162973123
C00043118,162973126
C00044851,162973135
C00002610,162973175
C00037519,162973179
C00004380,162973193
C00012357,162973224
C00048693,162973263
C00023414,162973266
C00026561,162973267
C00012189,162973270
C00048323,162973286
C00048325,162973288
C00014267,162973297
C00004372,162973301
C00029705,162973317
C00040591,162973336
C00012776,162973341
C00033385,162973390
C00029855,162973401
C00042491,162973415
C00005611,162973422
C00055297,162973439
C00005862,162973455
C00047144,162973476
C00018907,162973484
C00019972,162973502
C00049015,162973508
C00019902,162973519
C00019901,162973520
C00046852,162973571
C00035389,162973575
C00043756,162973602
C00022471,162973625
C00005902,162973631
C00012436,162973632
C00022399,162973637
C00034941,162973641
C00010483,162973649
C00018649,162973726
C00046325,162973783
C00049031,162973785
C00018311,162973788
C00004271,162973817
C00023682,162973824
C00013128,162973827
C00005323,162973829
C00003342,162973836
C00045832,162973845
C00017624,162973881
C00005361,162973883
C00044938,162973911
C00044704,162973922
C00043044,162973925
C00014325,162973946
C00013013,162973964
C00026690,162973970
C00024223,162973995
C00035426,162974012
C00028150,162974017
C00012915,162974073
C00028044,162974088
C00022513,162974096
C00039157,162974122
C00034693,162974134
C00038628,162974145
C00007888,162974184
C00032179,162974189
C00016669,162974192
C00034529,162974195
C00045055,162974196
C00011779,162974202
C00032647,162974217
C00037069,162974230
C00006362,162974260
C00012854,162974264
C00010353,162974269
C00034502,162974271
C00005507,162974286
C00009661,162974291
C00025716,162974294
C00014313,162974302
C00047408,162974362
C00008071,162974363
C00013246,162974365
C00041153,162974378
C00011239,162974394
C00026799,162974435
C00027592,162974449
C00007969,162974450
C00008729,162974454
C00010837,162974468
C00043498,162974480
C00039265,162974484
C00037939,162974534
C00032283,162974537
C00028417,162974539
C00037066,162974541
C00011551,162974560
C00045013,162974583
C00039481,162974590
C00038931,162974597
C00005592,162974607
C00012675,162974610
C00047509,162974627
C00008631,162974630
C00029097,162974631
C00003721,162974633
C00025847,162974640
C00048866,162974672
C00012943,162974719
C00012286,162974728
C00018877,162974736
C00020143,162974760
C00028208,162974783
C00055522,162974792
C00033075,162974807
C00019701,162974815
C00003283,162974837
C00048300,162974845
C00023565,162974890
C00031292,162974896
C00021127,162974942
C00043600,162974969
C00012452,162975015
C00037989,162975030
C00004392,162975041
C00022279,162975046
C00049337,162975052
C00012079,162975065
C00006326,162975094
C00006328,162975098
C00002914,162975117
C00010709,162975118
C00040523,162975120
C00028206,162975147
C00028961,162975148
C00035308,162975176
C00003360,162975189
C00037309,162975191
C00021564,162975196
C00003072,162975250
C00026619,162975276
C00012848,162975315
C00041831,162975323
C00010610,162975387
C00020469,162975391
C00022139,162975402
C00028172,162975412
C00024883,162975416
C00024327,162975423
C00024326,162975425
C00026686,162975425
C00028043,162975445
C00040845,162975447
C00032233,162975453
C00040777,162975471
C00013853,162975478
C00041614,162975507
C00012374,162975513
C00049176,162975534
C00019147,162975539
C00003553,162975546
C00044542,162975557
C00044543,162975558
C00049203,162975590
C00013185,162975607
C00050155,162975614
C00016324,162975618
C00020582,162975651
C00018911,162975672
C00026363,162975704
C00018667,162975707
C00054133,162975713
C00035205,162975717
C00038589,162975719
C00054186,162975720
C00008141,162975724
C00004509,162975730
C00037827,162975747
C00037491,162975776
C00010518,162975782
C00011855,162975789
C00019702,162975801
C00025809,162975840
C00031980,162975844
C00022311,162975880
C00007974,162975894
C00005273,162975901
C00031261,162975944
C00005778,162975996
C00012652,162976007
C00053337,162976021
C00000648,162976050
C00049977,162976069
C00046794,162976080
C00013433,162976081
C00037849,162976083
C00044175,162976103
C00053257,162976105
C00018693,162976121
C00009190,162976137
C00029909,162976142
C00010624,162976153
C00028952,162976160
C00022351,162976191
C00015579,162976202
C00038283,162976217
C00016373,162976220
C00036659,162976222
C00006285,162976247
C00032273,162976251
C00043999,162976258
C00000679,162976265
C00048175,162976278
C00030620,162976372
C00029315,162976374
C00047756,162976378
C00047757,162976378
C00044263,162976393
C00014410,162976401
C00031226,162976405
C00041971,162976426
C00006505,162976466
C00039882,162976483
C00042270,162976504
C00045921,162976513
C00048712,162976528
C00044116,162976531
C00021325,162976540
C00055976,162976540
C00014399,162976554
C00023503,162976572
C00047424,162976584
C00008843,162976595
C00005550,162976598
C00005443,162976606
C00035666,162976609
C00032925,162976634
C00044649,162976650
C00045511,162976674
C00009237,162976704
C00010602,162976705
C00031457,162976721
C00047868,162976722
C00020275,162976737
C00021246,162976743
C00012658,162976808
C00019255,162976814
C00011611,162976829
C00045113,162976842
C00047189,162976857
C00047576,162976858
C00015178,162976859
C00019463,162976862
C00028414,162976864
C00007601,162976881
C00006036,162976914
C00020769,162976925
C00033801,162976933
C00022655,162976950
C00042786,162976954
C00019804,162976977
C00045936,162976982
C00046740,162976983
C00034925,162977008
C00005865,162977085
C00007878,162977087
C00023516,162977094
C00049157,162977116
C00028622,162977149
C00034700,162977192
C00005512,162977198
C00043587,162977214
C00054076,162977244
C00044080,162977270
C00034057,162977272
C00027271,162977286
C00047715,162977287
C00047348,162977327
C00003464,162977344
C00030451,162977367
C00041326,162977399
C00033831,162977441
C00039295,162977450
C00040879,162977515
C00047871,162977541
C00020789,162977545
C00011196,162977555
C00000544,162977568
C00041794,162977586
C00033220,162977590
C00036592,162977614
C00014118,162977634
C00006053,162977642
C00031047,162977673
C00044091,162977682
C00006270,162977699
C00030295,162977707
C00030294,162977708
C00016522,162977717
C00043884,162977718
C00006233,162977730
C00027029,162977761
C00023833,162977779
C00016177,162977781
C00039461,162977787
C00022437,162977790
C00022435,162977791
C00038011,162977805
C00035772,162977839
C00020943,162977876
C00022019,162977877
C00043417,162977905
C00045435,162977909
C00025516,162977914
C00008548,162977971
C00041126,162978001
C00021135,162978099
C00015476,162978103
C00039210,162978107
C00020444,162978148
C00020445,162978149
C00039610,162978155
C00006266,162978186
C00010761,162978206
C00022832,162978209
C00036027,162978218
C00013688,162978233
C00018233,162978245
C00026003,162978263
C00043107,162978264
C00034402,162978274
C00036641,162978281
C00033099,162978313
C00036016,162978351
C00018190,162978362
C00012296,162978394
C00013931,162978396
C00013633,162978400
C00044837,162978403
C00006092,162978415
C00040320,162978417
C00023777,162978440
C00043237,162978453
C00043236,162978455
C00017654,162978471
C00012196,162978480
C00038710,162978518
C00004122,162978532
C00017960,162978543
C00033236,162978568
C00039541,162978584
C00006239,162978597
C00006255,162978598
C00011659,162978637
C00038144,162978638
C00027674,162978639
C00021747,162978648
C00043889,162978653
C00043893,162978654
C00010520,162978657
C00005989,162978661
C00005990,162978662
C00031963,162978665
C00004523,162978691
C00013528,162978707
C00040297,162978717
C00033105,162978734
C00008592,162978751
C00039511,162978761
C00016184,162978768
C00005510,162978771
C00017242,162978793
C00005928,162978810
C00021264,162978817
C00045791,162978839
C00033005,162978862
C00041958,162978881
C00009191,162978907
C00009193,162978909
C00041703,162978918
C00017394,162978925
C00005106,162978932
C00030873,162978995
C00014540,162979008
C00035305,162979037
C00014667,162979039
C00023185,162979040
C00040295,162979068
C00016073,162979073
C00039578,162979076
C00049195,162979159
C00039361,162979171
C00023388,162979177
C00013266,162979182
C00016480,162979195
C00013288,162979214
C00033795,162979229
C00009339,162979248
C00043904,162979316
C00013905,162979332
C00024683,162979347
C00033596,162979368
C00042313,162979375
C00007441,162979383
C00019789,162979389
C00014646,162979406
C00037948,162979436
C00005952,162979452
C00040177,162979481
C00010356,162979484
C00010355,162979485
C00013270,162979488
C00003530,162979489
C00031880,162979491
C00020860,162979501
C00040198,162979502
C00021289,162979506
C00007354,162979523
C00016098,162979540
C00014101,162979543
C00042741,162979557
C00040443,162979609
C00046095,162979612
C00040939,162979619
C00015091,162979626
C00020924,162979653
C00049635,162979653
C00037401,162979689
C00018767,162979692
C00030235,162979715
C00040865,162979747
C00031267,162979765
C00030606,162979766
C00023863,162979788
C00041323,162979790
C00034579,162979793
C00029025,162979808
C00032990,162979816
C00039536,162979834
C00016555,162979880
C00040563,162979885
C00026611,162979894
C00049254,162979962
C00006095,162979966
C00024111,162979967
C00025592,162979984
C00041171,162979989
C00030786,162979992
C00053208,162980001
C00019092,162980007
C00007517,162980033
C00003453,162980050
C00049239,162980091
C00009979,162980105
C00006533,162980107
C00043374,162980109
C00011780,162980140
C00042598,162980149
C00013715,162980150
C00044137,162980152
C00003399,162980154
C00028547,162980177
C00004493,162980182
C00010091,162980199
C00023477,162980216
C00023480,162980217
C00011987,162980238
C00024407,162980240
C00005739,162980244
C00014539,162980273
C00010101,162980285
C00011613,162980300
C00043903,162980319
C00045345,162980321
C00002265,162980342
C00025192,162980366
C00043595,162980381
C00000524,162980383
C00032354,162980440
C00005662,162980462
C00043053,162980478
C00011878,162980497
C00006346,162980504
C00006376,162980506
C00030375,162980507
C00012089,162980519
C00023259,162980521
C00033947,162980527
C00016901,162980584
C00014635,162980610
C00049729,162980612
C00010428,162980619
C00029005,162980637
C00025586,162980642
C00037934,162980645
C00005260,162980650
C00013234,162980730
C00030207,162980746
C00029487,162980768
C00019853,162980785
C00034480,162980791
C00042981,162980795
C00009591,162980813
C00043509,162980826
C00027731,162980846
C00021767,162980861
C00046055,162980864
C00028421,162980874
C00016487,162980882
C00016044,162980889
C00042089,162980905
C00009959,162980950
C00045722,162980975
C00004452,162981005
C00048820,162981013
C00035994,162981023
C00040676,162981027
C00036843,162981039
C00013999,162981052
C00032337,162981075
C00043703,162981108
C00013520,162981116
C00008693,162981127
C00006523,162981135
C00031663,162981140
C00024333,162981158
C00040321,162981162
C00048756,162981163
C00033967,162981168
C00024788,162981189
C00028464,162981227
C00004369,162981241
C00013637,162981244
C00003034,162981258
C00019339,162981260
C00029180,162981297
C00020530,162981311
C00045303,162981360
C00033165,162981428
C00037040,162981429
C00033431,162981446
C00004234,162981475
C00029399,162981520
C00002274,162981524
C00033826,162981526
C00049321,162981550
C00024124,162981564
C00049138,162981569
C00040094,162981580
C00049151,162981611
C00002048,162981622
C00009895,162981635
C00017641,162981644
C00018031,162981646
C00008728,162981679
C00042404,162981684
C00020700,162981712
C00021888,162981757
C00043244,162981769
C00011824,162981776
C00011664,162981816
C00016739,162981846
C00015771,162981856
C00023178,162981898
C00005534,162981908
C00045086,162981936
C00013770,162981945
C00005863,162981946
C00016650,162981987
C00006447,162982006
C00009636,162982022
C00029049,162982025
C00049640,162982045
C00006172,162982049
C00038390,162982060
C00030730,162982061
C00021691,162982065
C00021692,162982065
C00028321,162982088
C00014354,162982092
C00016762,162982096
C00006271,162982098
C00044479,162982118
C00012212,162982124
C00021073,162982142
C00046066,162982145
C00038494,162982160
C00019508,162982199
C00022466,162982221
C00037459,162982224
C00037559,162982234
C00015638,162982247
C00049998,162982284
C00024255,162982285
C00048564,162982302
C00006294,162982304
C00033269,162982328
C00014748,162982353
C00016051,162982362
C00015608,162982396
C00034445,162982404
C00010653,162982422
C00001500,162982436
C00020641,162982449
C00044765,162982459
C00042506,162982464
C00019440,162982489
C00019263,162982501
C00041157,162982511
C00041354,162982520
C00032911,162982532
C00021787,162982551
C00039875,162982558
C00023083,162982577
C00027553,162982586
C00000510,162982592
C00039462,162982613
C00012899,162982630
C00050317,162982638
C00022195,162982644
C00023371,162982644
C00038331,162982658
C00044052,162982681
C00034797,162982698
C00049026,162982719
C00014542,162982736
C00008803,162982737
C00011784,162982748
C00011756,162982751
C00015817,162982767
C00018119,162982775
C00039542,162982778
C00043488,162982791
C00031270,162982804
C00005163,162982825
C00005156,162982827
C00015969,162982830
C00010300,162982838
C00010299,162982839
C00009154,162982845
C00037035,162982899
C00005805,162982903
C00020548,162982917
C00033764,162982919
C00041004,162982955
C00022537,162982964
C00048765,162982987
C00043734,162983005
C00025748,162983088
C00004264,162983091
C00043047,162983113
C00037722,162983125
C00044775,162983138
C00000494,162983151
C00013813,162983198
C00010515,162983203
C00044420,162983287
C00049769,162983287
C00043908,162983288
C00005871,162983302
C00011117,162983305
C00042216,162983309
C00025896,162983310
C00040923,162983357
C00033821,162983370
C00001963,162983380
C00031850,162983387
C00038440,162983399
C00005627,162983415
C00030737,162983429
C00006133,162983438
C00015732,162983458
C00019819,162983469
C00025052,162983496
C00045621,162983503
C00017727,162983505
C00010553,162983511
C00032978,162983519
C00055006,162983530
C00049641,162983551
C00041975,162983558
C00048074,162983562
C00046339,162983564
C00019072,162983579
C00010492,162983585
C00016558,162983601
C00004180,162983614
C00046738,162983635
C00018537,162983647
C00038981,162983652
C00012299,162983667
C00014506,162983668
C00007887,162983669
C00035964,162983700
C00012137,162983707
C00007670,162983718
C00010836,162983752
C00033038,162983754
C00026038,162983759
C00047462,162983762
C00018347,162983767
C00017601,162983793
C00005248,162983819
C00030422,162983830
C00006144,162983848
C00011682,162983853
C00020028,162983874
C00032378,162983877
C00014401,162983898
C00030377,162983919
C00048620,162983937
C00047594,162983993
C00020380,162984000
C00037848,162984004
C00005781,162984008
C00025623,162984010
C00009659,162984080
C00016231,162984086
C00008675,162984113
C00048809,162984120
C00016450,162984136
C00038392,162984140
C00022842,162984144
C00011791,162984171
C00042724,162984173
C00026426,162984175
C00005147,162984197
C00042841,162984233
C00014905,162984249
C00012035,162984262
C00056186,162984274
C00029408,162984279
C00038579,162984287
C00018642,162984292
C00012831,162984328
C00018448,162984345
C00016185,162984364
C00038985,162984404
C00023188,162984409
C00043415,162984420
C00023953,162984429
C00038906,162984465
C00041459,162984473
C00011998,162984485
C00024829,162984504
C00013623,162984508
C00018006,162984519
C00003315,162984522
C00018968,162984544
C00011291,162984553
C00015639,162984559
C00005245,162984567
C00054743,162984569
C00049301,162984578
C00013738,162984582
C00014211,162984600
C00018702,162984611
C00020846,162984625
C00008620,162984633
C00011811,162984638
C00012595,162984674
C00045451,162984691
C00008607,162984698
C00008608,162984698
C00042540,162984714
C00025247,162984723
C00032339,162984727
C00011129,162984736
C00006335,162984753
C00010422,162984768
C00018272,162984786
C00020487,162984812
C00054297,162984816
C00005277,162984823
C00010538,162984850
C00008511,162984853
C00020792,162984882
C00020796,162984883
C00022410,162984922
C00012309,162984926
C00003096,162984929
C00001326,162984944
C00035026,162984952
C00031759,162984955
C00019830,162985002
C00011346,162985014
C00013966,162985032
C00038316,162985040
C00018647,162985054
C00018502,162985056
C00048601,162985063
C00031423,162985097
C00034353,162985104
C00024031,162985117
C00015345,162985172
C00038206,162985191
C00038207,162985193
C00024348,162985204
C00035075,162985205
C00017333,162985208
C00021241,162985222
C00040054,162985302
C00038329,162985321
C00034730,162985330
C00030650,162985338
C00021470,162985407
C00027742,162985418
C00017735,162985426
C00023401,162985432
C00011379,162985452
C00043213,162985477
C00012699,162985488
C00023425,162985495
C00010686,162985513
C00022561,162985626
C00004445,162985637
C00005212,162985674
C00005203,162985679
C00005772,162985703
C00035388,162985710
C00035542,162985717
C00036537,162985732
C00011025,162985738
C00036064,162985755
C00010622,162985782
C00003610,162985812
C00005363,162985824
C00045953,162985826
C00045952,162985830
C00045954,162985830
C00042112,162985866
C00037115,162985868
C00011004,162985877
C00009680,162985901
C00050270,162985904
C00029929,162985927
C00019180,162986039
C00020219,162986050
C00005317,162986051
C00008351,162986060
C00020040,162986066
C00025497,162986102
C00018954,162986142
C00020140,162986176
C00006512,162986189
C00014055,162986234
C00039800,162986258
C00016829,162986272
C00033213,162986277
C00020010,162986281
C00037609,162986293
C00017289,162986296
C00017994,162986301
C00049069,162986315
C00005230,162986317
C00036693,162986330
C00009648,162986400
C00009647,162986403
C00028963,162986405
C00030245,162986409
C00022755,162986414
C00050119,162986474
C00021302,162986493
C00021303,162986494
C00049780,162986548
C00013088,162986551
C00012305,162986557
C00042078,162986580
C00038227,162986587
C00016192,162986604
C00025352,162986615
C00009626,162986616
C00008337,162986726
C00014901,162986740
C00049427,162986761
C00031796,162986773
C00035213,162986777
C00038911,162986789
C00048743,162986794
C00013560,162986803
C00023158,162986818
C00044731,162986843
C00040562,162986864
C00033349,162986901
C00024113,162986902
C00017710,162986933
C00014498,162986935
C00035376,162986950
C00003164,162986991
C00010394,162986995
C00023850,162986997
C00005300,162987004
C00041879,162987020
C00023181,162987093
C00018175,162987102
C00016278,162987127
C00027132,162987143
C00034831,162987161
C00029729,162987166
C00020848,162987170
C00049803,162987218
C00016948,162987228
C00030575,162987236
C00016000,162987248
C00008743,162987253
C00033655,162987265
C00017184,162987287
C00049518,162987301
C00013857,162987307
C00039116,162987311
C00037517,162987336
C00034096,162987339
C00037600,162987377
C00025750,162987384
C00030374,162987400
C00030372,162987401
C00011924,162987410
C00005934,162987418
C00025948,162987426
C00018033,162987428
C00019588,162987438
C00056237,162987462
C00012073,162987463
C00004319,162987469
C00004318,162987470
C00038087,162987471
C00023283,162987472
C00023285,162987478
C00037907,162987546
C00036835,162987551
C00020500,162987566
C00020550,162987592
C00020549,162987593
C00046976,162987594
C00020496,162987603
C00041697,162987609
C00005857,162987626
C00014361,162987628
C00045341,162987641
C00008598,162987653
C00037950,162987685
C00011782,162987698
C00010480,162987713
C00023223,162987726
C00041765,162987779
C00005476,162987790
C00007220,162987793
C00023298,162987812
C00038572,162987823
C00024604,162987827
C00014265,162987839
C00014266,162987842
C00028654,162987851
C00026875,162987859
C00009108,162987864
C00009109,162987864
C00020228,162987867
C00022310,162987869
C00016198,162987884
C00028035,162987885
C00005227,162987890
C00002464,162987906
C00006256,162987933
C00002461,162987957
C00003210,162987980
C00047915,162988019
C00000161,162988047
C00027361,162988070
C00008072,162988083
C00040431,162988093
C00008322,162988094
C00033932,162988100
C00042984,162988111
C00015611,162988133
C00004396,162988162
C00039068,162988163
C00025727,162988186
C00010985,162988197
C00017961,162988229
C00049300,162988251
C00036040,162988272
C00044820,162988278
C00008387,162988322
C00028359,162988346
C00011326,162988352
C00043521,162988354
C00014665,162988358
C00005980,162988364
C00018148,162988389
C00034175,162988400
C00042178,162988426
C00037356,162988429
C00011866,162988434
C00022069,162988441
C00037386,162988489
C00034706,162988498
C00020507,162988501
C00009666,162988514
C00029637,162988515
C00038591,162988518
C00037317,162988540
C00037316,162988542
C00049374,162988569
C00048448,162988587
C00013919,162988588
C00005588,162988589
C00047107,162988602
C00040969,162988655
C00022467,162988673
C00032930,162988678
C00035321,162988709
C00017018,162988716
C00000699,162988731
C00010746,162988750
C00032323,162988766
C00016756,162988773
C00012327,162988797
C00012326,162988801
C00022855,162988831
C00021814,162988845
C00007538,162988858
C00036487,162988861
C00011778,162988900
C00042658,162988904
C00033976,162988908
C00046474,162988932
C00017453,162988955
C00043352,162989030
C00013989,162989050
C00035670,162989052
C00025228,162989056
C00032594,162989066
C00027149,162989080
C00044809,162989158
C00056031,162989168
C00040709,162989171
C00046537,162989217
C00020775,162989230
C00035009,162989236
C00016515,162989238
C00009562,162989244
C00015787,162989278
C00020235,162989280
C00005415,162989287
C00023093,162989307
C00008602,162989321
C00048283,162989334
C00032818,162989348
C00012203,162989358
C00005755,162989361
C00005754,162989363
C00022357,162989369
C00040928,162989386
C00049892,162989414
C00041659,162989434
C00045783,162989505
C00021281,162989542
C00018273,162989550
C00042114,162989571
C00025967,162989603
C00026247,162989615
C00041504,162989621
C00041505,162989624
C00012260,162989631
C00012297,162989676
C00015348,162989684
C00044707,162989722
C00046073,162989724
C00019509,162989731
C00046285,162989745
C00006211,162989756
C00009961,162989775
C00010569,162989826
C00016395,162989852
C00020477,162989862
C00012373,162989878
C00022289,162989911
C00008263,162989912
C00041691,162989938
C00004321,162989947
C00032358,162989952
C00045452,162989978
C00047598,162989998
C00023436,162990040
C00021258,162990056
C00010079,162990064
C00027876,162990071
