Psychotria myriantha	
Psychotria nuda	
Psychotria oleoides	180038
Psychotria rostrata	
Psychotria serpens	77896
Psychotria sp.	
Psychotria suterella	2072285
Psychotria umbellata	
Psychotria viridis	189196
Psydrax dicoccos	440685
Psydrax subcordata	2708958
Psyllobora vigintiduopunctata	115349
Ptaeroxylon obliquum	77019
Ptelea aptera	
Ptelea crenulata	2042453
Ptelea spp.	
Ptelea trifolia	
Ptelea trifoliata	210336
Ptelea trifoliata spp. Trifoliata var. trifoliata	
Ptelea trifoliata ssp. Pallida var. confinis	
Ptelea trifoliate	
Pteleopsis suberosa Engl.et Diels	
Pteridium aquilinium	
Pteridium aquilinum	32101
Pteridium aquilinum var.latiusculum	
Pteridophyllum racemosum Sieb.et Zuce.	
Pteridophyllum spp.	
Pteris aquilinum	
Pteris bella	1508567
Pteris cretica	49539
Pteris cretica var.nervosa	
Pteris dactylina	1508571
Pteris fauriei	32175
Pteris grandifolia	1643369
Pteris inaequalis	2815894
Pteris kiuchiuensis	
Pteris kiuschiuensis	872841
Pteris kiushinensis	
Pteris linearis	265703
Pteris longifolia	491155
Pteris multifida	170715
Pteris oshimensis	872846
Pteris oshinensis	
Pteris platyzomopsis	32174
Pteris ryukyuensis	367335
Pteris spp.	
Pteris vittata	13821
Pteris wallichiana	265708
Pteris wallichinan	
Pterocarpus angolensis	182271
Pterocarpus dalbergioides	1071182
Pterocarpus erinaceus	1071183
Pterocarpus indicus	100170
Pterocarpus luscens	
Pterocarpus macrocarpus	108278
Pterocarpus marsupium	1071187
Pterocarpus officinalis	330896
Pterocarpus osun	1071194
Pterocarpus santalinus	1071199
Pterocarpus soyauxii	1071200
Pterocarpus spp.	
Pterocarpus tinctorius	1071202
Pterocarya paliurus	
Pterocarya stenoptera	91225
Pterocaulon alopecuroides	1548644
Pterocaulon purpurascens	1548894
Pterocaulon serrulatum	1548653
Pterocaulon sphacelatum	81514
Pterocaulon virgatum	1257061
Pterocella vesiculosa	2780185
Pteroceltis tatarinowii	63062
Pterocephalus plumosus	1867348
Pterocereus gaumeri	223064
Pterocladiella tenuis	947988
Pterocyclus angelicoides	584762
Pterodon apparicioi	
Pterodon apraricioi	
Pterodon emarginatus	1079077
Pterodon obliquum	
Pterodon pubescens	104318
Pterogyne nitens	162890
Pterolobium hexapetallum	
Pteronia camphorata	382043
Pteronia divaricata	379281
Pteronia eenii	
Pteronia incana	72971
Pteronia paniculata	
Pterospermum acerifolium	93794
Pterospermum lanceaefolium	
Pterozonium brevifrons	451091
Pterygophora californica	169782
Pteryxia terebinthina	178713
Ptilanthelium deustum	
Ptilidium ciliare	139839
Ptilocaulis sp.	85790
Ptilocaulis spiculifer	798311
Ptilostemon chamaepeuce	143207
Ptilostemon diacanthus	313540
Ptilota filicina	153248
Ptychanthus striatus	203655
Ptychopetalum olacoides	597401
Ptychotis ajowan	
Puccinia arachidis	333523
Puccinia coronata	27344
Puccinia coronata f.sp. avenae	
Puccinia graminis	5297
Puccinia graninis var.triticil.	
Puccinia striiformis	27350
Puccionia macradenia	
Pueraia thunbergiana	
Pueraria calycina	1888383
Pueraria candollei var. mirifica	861244
Pueraria chinensis	
Pueraria edulis	1888384
Pueraria lobata Ohwi	
Pueraria lobata var.thomsonii	
Pueraria montana var. lobata	3893
Pueraria montana var. thomsonii	174648
Pueraria omeiensis	
Pueraria pseudohirsuta	1888387
Pueraria sp.	
Pueraria spp.	
Pueraria thunbergiana	
Pueraria tuberosa	457826
Pulicaria arabica	119185
Pulicaria canariensis	73987
Pulicaria dysenterica	56535
Pulicaria glutinosa	557689
Pulicaria gnaphalodes	
Pulicaria gnaphaloides	
Pulicaria mauritanica	119189
Pulicaria paludosa	211592
Pulicaria parthenium	
Pulicaria salviifolia	557703
Pulicaria scabra	379282
Pulicaria spp.	
Pullularia pullulans	
Pulsatilla campanella	1806195
Pulsatilla pratensis	
Pulveria porrecta	
Pulveroboletus ravenelii	80668
Punctelia microsticta	
Punctularia atropurpurascens HA 193-82	
Punica granatum	22663
Punica granatum LINN.	
Puraia thunbergiana	
Purpureocillium lilacinum	33203
Puta graveolens	
Puterula sp. 82168	
Putranjiva roxburghii	28504
Putterlickia verrucosa	123460
Puya alpestris	106468
Puya coerulea	446896
Puya densiflora	326803
Puya spp.	
Pycnandra acuminata	280718
Pycnanthemum linifolium	
Pycnanthus angolensis	224864
Pycnarrhena australiana Muell.	
Pycnarrhena longifolia (Decne ex.Miq.) Becc.	
Pycnarrhena longifolia (Decne ex.Miq.)Becc.	
Pycnarrhena manillensis	
Pycnarrhena manillensis Vidal	
Pycnarrhena novoguineensis	461620
Pycnarrhena ozantha Diels	
Pycnoclavella kottae	
Pycnostachys umbrosa	204196
Pygeum acuminatum	
Pygeum africanum	
Pygmaeopremna herbacea	
Pyracantha coccinea	193309
Pyracantha fortuneana (MAXIM) LI	
Pyrenacantha klaineana	2699782
Pyrenomyxa invocans	
Pyrenomyxa picea	460525
Pyrenophora biseptata	2211333
Pyrenophora dematioidea	139229
Pyrenophora lolii	139239
Pyrenophora seminiperda	91370
Pyrenula japonica	
Pyrenula sp.	2530106
Pyrethrum santalinoides	
Pyricularia  FI-178	
Pyricularia grisea	148305
Pyricularia oryzae	318829
Pyrocystis lunula	2972
Pyrofomes demidoffii	574370
Pyrola atropurpurea	642525
Pyrola calliantha	642526
Pyrola chlorantha	93824
Pyrola decorata	642527
Pyrola elliptica	93825
Pyrola incarnata	642531
Pyrola japonica	642532
Pyrola renifolia	642537
Pyrola rotundifolia	13651
Pyrola rugosa	642538
Pyrola spp.	
Pyrola virens	
Pyropia tenera	2785
Pyrrosia davidii	872851
Pyrrosia drakeana	2016485
Pyrrosia gralla	692141
Pyrrosia lingua	187374
Pyrrosia petiolosa	746522
Pyrrosia prinoides	
Pyrrosia pseudocalvata	
Pyrrosia serpens	347942
Pyrrosia shearei	
Pyrrosia sheareri	746523
Pyrrosia subfurfuracea	253798
Pyrus betulifolia	436086
Pyrus bourgaeana	2720245
Pyrus calleryana	36597
Pyrus communis	23211
Pyrus pyrifolia	3767
Pyrus spp.	
Pyrus x bretschneideri	225117
Pythiopsis cymosa	92969
Qian liguang	
Quadrella indica	1465348
Quadrella odoratissima	202630
Qualea laboriauana	
Qualea paraensis	2716500
Quamoclit angulata Bojer.	
Quamoclit pennata	
Quararibea funebris	
Quassia africana	459167
Quassia amara	43725
Quassia kerstingii	
Quassia undulata	1899180
Quebracho colorado	
Quercus acutissima	58330
Quercus agrifolia	97693
Quercus alba	3513
Quercus canariensis	568684
Quercus cerris	39468
Quercus championii	1609861
Quercus coccifera	58335
Quercus coccifera var. calliprinos	2747270
Quercus coccinea	354624
Quercus dentata	103484
Quercus douglasii	465759
Quercus dumosa	167420
Quercus faginea	501392
Quercus falcata	167422
Quercus frainetto	225354
Quercus gambelii	168163
Quercus garryana	168162
Quercus glauca	103489
Quercus ilex	58334
Quercus incana	262620
Quercus infectoria	39470
Quercus ithaburensis subsp. macrolepis	58332
Quercus ithaburiensis	
Quercus laevis	167427
Quercus laurifolia	262616
Quercus libani	96775
Quercus lobata	97700
Quercus marilandica	478951
Quercus marilandica Muenchh.	
Quercus mexicana	1266341
Quercus miyagii	103491
Quercus mongolica	103485
Quercus myrsenaefolia	
Quercus nigra	262615
Quercus pedunculanta	
Quercus petraea	38865
Quercus petraea subsp. iberica	524999
Quercus phellos	857043
Quercus prinus	
Quercus pubescens	39471
Quercus pyrenaica	453298
Quercus robur	38942
Quercus rotundifolia	501391
Quercus rubra	3512
Quercus serrata	103482
Quercus sp.	2506272
Quercus spp.	
Quercus stenophylla	
Quercus stenophylla Makino.	
Quercus suber	58331
Quercus tinctoria	
Quercus trojana	93938
Quercus velutina	500452
Quercus virginiana	58333
Quercus wislizeni	67830
Quillaja saponaria	32244
Quillaja saponaria molina	
Quintinia acutifolia	1406377
Quintinia serrata	1928911
Quisqualis fructus	
Quisqualis papinae	
Quivisia papinae	
Rabdosia adenantha	
Rabdosia effusa	
Rabdosia eriocalyx	
Rabdosia excisa	
Rabdosia inflexa	
Rabdosia leucophylla	
Rabdosia lihsienensis	
Rabdosia longituba	
Rabdosia macrophylla	
Rabdosia microphylla	
Rabdosia nervosa	
Rabdosia shikokiana	
Rabdosia ternifolia	
Rabdosia yuennanensis	
Racomitrium lanuginosum	140628
Radermachera sinica	1354278
Radermachia sinica	
Radix gentianae	
Radix pareira brava	
Radix sarsaparilla	
Radix sarsaparillae	
Radula appressa	1068530
Radula buccinifera	1068535
Radula complanata	139838
Radula constricta	588659
Radula frondescens	399158
Radula javanica	399159
Radula kojana	588660
Radula oyamensis	
Radula perrottetii	280841
Radula tokiensis	1068588
Radula variabilis	
Radula voluta	399160
Rafflesia kerrii	577520
Rafnia angulata	279186
Rafnia elliptica	279194
Rafnia opposita	
Rafnia perfoliata	140947
Rafnia racemosa	279188
Raja rhina	30478
Ramalina spp.	
Ramalina tingitana	2654857
Ramaria botrytis	113081
Ramaria botrytis (Pers.) Ricken	
Ramularia coccinea	475927
Ramularia collocygni	
Ramularia uredinicola	438378
Randia canthioides	
Randia formosa	
Ranunculaceae	3440
Ranunculus acris	3447
Ranunculus asiaticus	529701
Ranunculus baudotii	568534
Ranunculus biternatus	286862
Ranunculus bulbosus	74828
Ranunculus flammula	278071
Ranunculus fluitans	286898
Ranunculus japonicus	286919
Ranunculus moseleyi	2036009
Ranunculus multifidus	286943
Ranunculus pseudotrullifolius	286982
Ranunculus sardous	35930
Ranunculus sceleratus	147635
Ranunculus serbicus	286994
Ranunculus spp.	
Ranunculus ternatus	376254
Rapanea maximowiczii	
Rapanea myricoides	
Rapanea spp.	
Raphanus	3725
Raphanus raphanistrum	109996
Raphanus sativus	3726
Raphanus sativus subsp. longipinnatu	
Raphanus sativus var. niger	41679
Raphanus sativus var.hortensis	
Raphanus sp.	63188
Raphanus spp.	
Rapharius sativus	
Raphidiopsis curvata	312883
Raphidiopsis mediterranea LBRI48	
Rapidithrix sp.	2041074
Rapifera	
Rapistrum rugosum	71362
Raputia heptaphylla	
Raputia paraensis	
Raspailia sp.	
Ratibida columnifera	53728
Ratibida latipalearis	53729
Rattus norvegicus	10116
Rattus sp.	10118
Rauia resinosa	2321334
Raulinoa echinata	1331808
Rauvolfia bahiensis	947874
Rauvolfia balansae spp.balansae	
Rauvolfia balansae spp.schumanniana	
Rauvolfia balansae ssp.balansae	
Rauvolfia balansae ssp.schumanniana	
Rauvolfia balansae var.basicola	
Rauvolfia balansaevar.basicola	
Rauvolfia beddomei	947875
Rauvolfia biauriculata	947876
Rauvolfia boliviana	
Rauvolfia caffra	947877
Rauvolfia cambodiana	498200
Rauvolfia canescens	
Rauvolfia chinensis	
Rauvolfia coffra	
Rauvolfia confertiflora	
Rauvolfia cubana	1751010
Rauvolfia cumminsii	
Rauvolfia degeneri	
Rauvolfia densiflora	930817
Rauvolfia discolor	
Rauvolfia fruticosa	
Rauvolfia grandiflora	947881
Rauvolfia heterophylla	
Rauvolfia hirsuta	
Rauvolfia indecora	
Rauvolfia ligustrina	947885
Rauvolfia littoralis	681485
Rauvolfia macrophylla	
Rauvolfia mannii	4062
Rauvolfia mauiensis	
Rauvolfia media	947889
Rauvolfia mombasiana	947891
Rauvolfia nitida	947893
Rauvolfia obscura	
Rauvolfia oreogiton	
Rauvolfia perakensis	2508340
Rauvolfia reflexa	
Rauvolfia sandwicensis	947899
Rauvolfia sellowii	403114
Rauvolfia semperflorens var.semperflorens	
Rauvolfia semperflorens var.viridis	
Rauvolfia serpentina	4060
Rauvolfia serpentine	
Rauvolfia sevenetii	
Rauvolfia sp.	
Rauvolfia spathulata	
Rauvolfia sprucei	947903
Rauvolfia srpentina	
Rauvolfia suaveolens	
Rauvolfia sumatrana	478094
Rauvolfia tetraphylla	545371
Rauvolfia verticillata	329875
Rauvolfia verticillata var.hainanensis	
Rauvolfia verticillata var.rubrocarpa	
Rauvolfia viridis	947904
Rauvolfia volkensii	947905
Rauvolfia vomitoria	403115
Rauvolfia yunnanensis	1217299
Rauwolfia bahiensis	
Rauwolfia caffra	
Rauwolfia cambodiana pierre ex Pitard	
Rauwolfia canescens	
Rauwolfia capuroni Mgf.	
Rauwolfia cummingsii	
Rauwolfia media	
Rauwolfia mombasiana	
Rauwolfia nitida	
Rauwolfia nitida Jacq.	
Rauwolfia obscura	
Rauwolfia sellowii	
Rauwolfia sellowii Muell	
Rauwolfia serpentina Benth ex Kurz.	
Rauwolfia sprucei Muell.	
Rauwolfia verticillata	
Rauwolfia volkensii	
Rauwolfia vomitora	
Ravenia spectabilis	1654700
Ravuvolfia bahiensis	
Ray-fungus Streppyomyes spheroids	
Readea membranacea Gillespie.	
Reaumuria hirtella	194566
Reaumuria mucronata	1518170
Reboudia pinnata	
Reboulia hemisphaerica	37395
Rechsteineria cardinalis	
Rechsteineria macrorhiza	
Recordia reitzii	1343470
Rehmannia glutinosa	99300
Rehmannia glutinosa (Gaertn) Libosch	
Reichardia crystallina (Sch.Bip.ex Webb & Berthault) Bramwell	
Reichardia gaditana (Willk.) Coutinho	
Reichardia tingitana	43208
Reineckea carnea	100494
Reineckia carnes	
Reissantia buchananii	1009587
Relbunium spp.	
Relhania acerosa	1462989
Remeria maritima	
Remijia pedunculata	273807
Remijia peruviana	
Remijia purdieana	
Remijia spp.	
Remotididymella destructiva	134531
Renealmia chrysotrycha	
Renealmia exaltata	
Renealmia icolaioides	
Renealmia nicolaioides	1765315
Renealmia regmelliana	
Reneilmia cincinnata	
Reniera sp.	
Renilla reniformis	6136
Reseda alba	28546
Reseda complicata	415793
Reseda crystallina	630722
Reseda gredensis	415804
Reseda lutea	202615
Reseda luteola	415813
Reseda media	415814
Reseda muricata	415816
Reseda muricata C.Presl.	
Reseda odorata	415819
Reseda stricta	415827
Reseda suffruticosa	415828
Resedaceae	26958
Resseliella theobaldi	650427
Restio complanatus	
Retama monosperma	49836
Retama raetam	49837
Retama sphaerocarpa	49838
Retama spp.	
Retanilla spp.	
Reticularia lycoperdon	1334562
Reticulidia fungia	190952
Retrophyllum comptonii	120638
Reynosa guama	
Reynoutria japonoca	
Rgeum emodi	
Rhabdastrella aff. distincta	
Rhabdastrella globostellata	473528
Rhabdothamnus solandri	243673
Rhamnaceae	3608
Rhamnella inaequilatera	
Rhamnus alaternus	280017
Rhamnus cathartica	3610
Rhamnus crenata	280014
Rhamnus davurica	105902
Rhamnus disperma	1813078
Rhamnus formosana	1813053
Rhamnus leptophylla	1603822
Rhamnus lycioides	72169
Rhamnus nakaharai	
Rhamnus nepalensis	
Rhamnus pallasii	1813065
Rhamnus petiolaris	
Rhamnus purshianus bark	
Rhamnus saxatilis	280025
Rhamnus spp.	
Rhamnus thymifolius	
Rhamnus virgata	1630248
Rhaphidophora decursiva	258281
Rhaphiodon echinus	986320
Rhaphiolepis indica	36624
Rhaphiolepis umbellata	398295
Rhaphisia lacazei	
Rhaphisia pallida	
Rhaponticoides ruthenica	305388
Rhaponticum carthamoides	362630
Rhaponticum repens	41466
Rhazya sticta	
Rhazya stricta	396313
Rhazya stricta Decaisne.	
Rheedia benthamiana	
Rheedia brasilensis	
Rheedia brasiliensis	
Rheedia calcicola	
Rheedia gardneriana Planch.et Triana.	
Rhei rhizoma	
Rheum	3620
Rheum altaicum	574896
Rheum australe	284363
Rheum collineanum	
Rheum cordatum	
Rheum hotaoense	137217
Rheum maximoviczii	
Rheum maximowiczii	
Rheum moorcroftianum	284364
Rheum nanum	137219
Rheum officinal	
Rheum officinale	137220
Rheum palmatum	137221
Rheum rhaponticum	46087
Rheum rhizome	
Rheum sp.	
Rheum spp	
Rheum spp.	
Rheum tanguticum	137226
Rheum undulatum	137227
Rheum wittrocki	
Rhigiocarya racemifera	461624
Rhinacanthus nasutus	537489
Rhinanthus spp.	
Rhinocladiella sp.	1891131
Rhinogobius brunneus	933223
Rhinopetalum bucharicum	
Rhipocephalus phoenix	189438
Rhizidiomyces apophysatus	114254
Rhizobium leguminosarum	384
Rhizobium phaseoli	396
Rhizobium sp.	391
Rhizochalina incrustata	
Rhizoclonium hieroglyphicum	162074
Rhizoctonia solani	456999
Rhizogonium distichum	272268
Rhizoma coptidis	
Rhizoma coptis	
Rhizoma rhei	
Rhizomnium magnifolium	295715
Rhizomnium pseudopunctatum	295714
Rhizomucor pusillus	4840
Rhizophagus intraradices	4876
Rhizophlyctis rosea	64517
Rhizophora mangle	40031
Rhizophora mucronata	61149
Rhizophora stylosa	98588
Rhizophus oryzae	
Rhizophydium sphaerotheca	109902
Rhizopogon ochraceorubens	5377
Rhizopogon pumilionus	217304
Rhizopogon roseolus	90004
Rhizopus japonicus IMI 21600	
Rhizopus microsporus	58291
Rhizopus microsporus var. chinensis	4843
Rhizopus oryzae	64495
Rhizopus sp. No. F-1360	
Rhizopus spp.	
Rhizopus stolonifer	4846
Rhizopus stolonifer (ATCC10404)	
Rhodiala rosea	
Rhodiola algida	202995
Rhodiola arctica	
Rhodiola crenulata	242839
Rhodiola crenulata (HOOK.f.et Thoms.) H.OHBA	
Rhodiola gelida	1439918
Rhodiola kirilowii	203008
Rhodiola krylovii	
Rhodiola litvinovii	
Rhodiola quadrifida	487764
Rhodiola rosea	203015
Rhodiola sachalinensis	265354
Rhodiola sacra	203000
Rhodobacter capsulatus	1061
Rhodoblastus acidophilus	1074
Rhodocactus grandifolius	
Rhodococcus erythropolis MTHt3	
Rhodococcus fascians	1828
Rhodococcus rhodochrous	1829
Rhodococcus rhodochrous RNMS1	
Rhodocollybia maculata	2074862
Rhodocyclus purpureus	1067
Rhodocyclus tenuis	1066
Rhododendron Cunningham's white	
Rhododendron adamsii	880078
Rhododendron anthopogonoides	2575812
Rhododendron arboreum	176258
Rhododendron aureum	184574
Rhododendron bakeri	
Rhododendron brachycarpum ssp.brachycarpum	
Rhododendron calophytum	479660
Rhododendron capitatum	
Rhododendron catawbiense	257784
Rhododendron cinnabarinum	1044951
Rhododendron collettianum	
Rhododendron dauricum	880079
Rhododendron degronianum ssp. Heptamerum var. hondoense	
Rhododendron degronianum ssp. heptamerum var. hondoense	
Rhododendron dichroanthum ssp.scyphocalyx	
Rhododendron ellipticum	134444
Rhododendron farrerae	75580
Rhododendron fauriae	
Rhododendron fauriei	880080
Rhododendron ferrugineum	49622
Rhododendron fortunei	184575
Rhododendron galactinum	479674
Rhododendron groenlandicum	49605
Rhododendron huianum	
Rhododendron hymenanthus	
Rhododendron insigne	479678
Rhododendron japonicum	880081
Rhododendron kaempferi	49166
Rhododendron lingii	
Rhododendron mariae	1009502
Rhododendron micranthum	118363
Rhododendron molle	49168
Rhododendron molle G.Don	
Rhododendron molle(flower)	
Rhododendron molle(fruit)	
Rhododendron mucronatum	401655
Rhododendron mucronulatum	105903
Rhododendron obtusum	224352
Rhododendron oreotrephes	1044969
Rhododendron ponticum	49628
Rhododendron praevernum	479686
Rhododendron prunifolium	78643
Rhododendron przewalskii	
Rhododendron racemosum	184581
Rhododendron russatum	543515
Rhododendron seniavinii	1048537
Rhododendron simsii	118357
Rhododendron smirnowii	257787
Rhododendron speciosum	
Rhododendron spp.	
Rhododendron tomentosum	49170
Rhododendron ungernii	257786
Rhodomela confervoides	35163
Rhodomicrobium vannielii	1069
Rhodomonas sp. D3	
Rhodomyrtus macrocarpa	260141
Rhodomyrtus tomentosa	98583
Rhodopaxillus nudus	
Rhodopila globiformis	1071
Rhodopila globiformis 7950	
Rhodopseudomonas acidophila str. 7050	
Rhodopseudomonas spp.	
Rhodospirillum rubrum	1085
Rhodothamnus chamaecistus	45907
Rhodotorula glutinis	5535
Rhodotorula mucilaginosa	5537
Rhodotorula spp.	
Rhoicissus rhomboidea	178807
Rhoiptelea chiliantha	60426
Rhopalaea sp.	
Rhopaloblaste singaporensis	292784
Rhus  cotinus	
Rhus chinensis	289753
Rhus chondroloma	1201136
Rhus coriaria	298661
Rhus cotinus	
Rhus lanceolata	289755
Rhus ovata	298670
Rhus parviflora	1565472
Rhus pontifica	
Rhus retinorrhoea	
Rhus salicifolia	
Rhus semialata	
Rhus spp.	
Rhus taitensis	384978
Rhus typhina	255348
Rhus virens	289762
Rhus wallichi	
Rhynchosia beddomei	1378005
Rhynchosia cana	
Rhynchosia capitata	2059504
Rhynchosia caribaea	
Rhynchosia cyanosperma	
Rhynchosia densiflora	
Rhynchosia heynei	
Rhynchosia hirsuta	
Rhynchosia hirta	
Rhynchosia jacobii	
Rhynchosia minima	132461
Rhynchosia phaseoloides	2730134
Rhynchosia pyramidalis	1179171
Rhynchosia rothii	
Rhynchosia rufescens	
Rhynchosia suaveolens	
Rhynchosinapis hispida	
Rhynchosinapis longirostra	
Rhynchosinapis monensis	
Rhynchospora eximia	
Rhynchosporium orthosporum	210010
Rhynchotechum parviflorum	656715
Rhytidiadelphus squarrosus	53008
Rhytisma fulvum	560255
Rhyzophlyctis rosea	
Ribes alpinum	134913
Ribes fasciculatum var.chinense	
Ribes nigrum	78511
Ribes rubrum	175228
Ribes sanguineum	175201
Ribes sp.	
Ribes spp.	
Ribes uva-crispa	135518
Ribes viscosissimum	175237
Riccardia jackii	
Riccardia multifida	139850
Riccardia multifida ssp.decrescens	
Riccardia multifida subsp. Decrescens	
Riccia duplex	
Riccia fluitans	41844
Riccia fluitans L	
Ricciocarpos natans	53035
Rice fungicide	
Richea angustifolia	
Richea scoparia	688029
Richteria pyrethroides	457731
Ricinocarpos muricatus	
Ricinocarpos stylosus	
Ricinocarpus muricatus	
Ricinocarpus stylosus	
Ricinus communis	3988
Ricinus opp.	
Riedeliella graciliflora	115004
Riella affinis	
Riella americana	122650
Rindera austroechinata	
Rindera baldschuanica	
Ritchiea albersii	
Ritterella tokioka	
Rivea spp.	
Rivina humilis	3533
Robdosia coetsa	
Robinia neomexicana	168546
Robinia paeudoacacia	
Robinia pseudacacia	
Robinia pseudoacacia	35938
Robinsonecio gerberifolius	98718
Robinsonia gracilis	409888
Rodgersia podophylla	262050
Rodiola algida	
Rodiola coccinea	
Rodiola crenulata	
Rodiola himalansis	
Rodiola kirilowii	
Rodiola quadrifida	
Rodiola sacra	
Rodiola subopposita	
Roemeria hybrida	1980604
Roemeria refracta	72192
Rohdea chinensis	927809
Rohdea japonica	100496
Rohdea juparensis	
Rohdea jyunnanensis	
Rohdiola sacra	
Rolandra fruticosa	1548370
Roldana angulifolia	1707455
Roldana barba-johannis	344068
Rollinia bahiensis	
Rollinia dolabripetala	
Rollinia emarginata	
Rollinia exalbida	
Rollinia muricata	
Rollinia papilionella	
Roman chamomile	
Romneya coulteri	56862
Rorida droserifolia	511510
Rorippa dubia	1425330
Rorippa globosa	157090
Rorippa hilariana	
Rorippa indica	50499
Rorippa indica (L.) Hiern.	
Rorippa islandica	157092
Rorippa nasturtium-aquaticum	
Rorippa sylvestris	65952
Rosa amblyotis	1165904
Rosa canina	74635
Rosa chinensis	74649
Rosa cymosa	117261
Rosa damascena bulgaria	
Rosa damascena var. bulgaria	
Rosa damascene	
Rosa davurica	237596
Rosa foetida	74629
Rosa fujisanensis	1642046
Rosa gallica	74632
Rosa gallica var. officinalis	
Rosa gracilipes	
Rosa henryi	117262
Rosa hybrid cultivar	128735
Rosa koreana	396739
Rosa laevigata	74652
Rosa lucieae	74648
Rosa maximowicziana	117265
Rosa multiflora	74647
Rosa multiflra var. adenochaeta	
Rosa mutiflora	
Rosa odorata var. pseudindica	649271
Rosa onoei var. hakonensis	
Rosa onoei var. oligantha	
Rosa onoei var. onoei	
Rosa paniculigera	1642052
Rosa pomifera	
Rosa roxburghii	74654
Rosa rubiginosa	74636
Rosa rubinosa	
Rosa rugosa	74645
Rosa spp.	
Rosa woodsii	32246
Rosa x centifolia	396733
Rosa x damascena	3765
Rosaceae	3745
Rosamarinus officinalis	
Roscoea cauteloides	
Roscoea humeana	105379
Rosellinia necatrix	77044
Roseobacter denitrificans	2434
Roseococcus thiosulfatophilus	35813
Rosisphaerella rosicola	2059996
Rosmarinus officinalis L.	
Rossbeevera pachydermis	1325520
Rostellularia procumbens var.leucantha	
Rostellularia procumbense	
Rosulabryum capillare	99387
Rotheca myricoides	54240
Rotheca serrata	1158923
Rothia hirsuta	508216
Rothia indica	1977627
Rothia trifoliata	
Rothmannia globosa	1237791
Rottlera tinctoria	
Rourea minor	85261
Rourea santaloides	
Rouya polygama Coincy	
Royena lycioides	268841
Royena whyteana	1367329
Royena zombensis	1367330
Roylea calycina	
Roystonea regia	145709
Rubia akane	870205
Rubia cordifolia	339321
Rubia iberica	
Rubia oncotricha	715731
Rubia peregrina	29801
Rubia schumannia	
Rubia tinctorum	29802
Rubia wallichiana	1905583
Rubia wallichiana DECNE	
Rubia yunnanensis	1650721
Rubrivivax gelatinosus	28068
Rubus alceifolius	124693
Rubus allegheniensis PORT.	
Rubus amabilis	616954
Rubus arcticus	70741
Rubus chamaemorus	57936
Rubus chingii	714495
Rubus chingii HU	
Rubus chingii var. suavissimus	2066563
Rubus cochichinensis	
Rubus ellipticus	59492
Rubus ellipticus var.obcordatus	
Rubus fruticosus	
Rubus glaucus	190226
Rubus hirsutus	321600
Rubus idaeus	32247
Rubus laciniatus	1546436
Rubus niveus	59495
Rubus occidentalis	75079
Rubus parviforlius	
Rubus phoenicolasius	75085
Rubus pungens	321608
Rubus rigididus	
Rubus rigidus	59497
Rubus rosifolius	59498
Rubus rosiofolius	
Rubus sp.	
Rubus spp.	
Rubus taiwanicola	2814613
Rubus thibetanus	2291159
Rubus ursinus	75100
Rudbeckia grandiflora	52297
Rudbeckia hirta	52299
Rudbeckia hirta var. pulcherrima	711056
Rudbeckia laciniata	52310
Rudbeckia mollis	52304
Rudbeckia serotina	
Rudgea viburnoides	1525326
Ruellia spp	
Ruellia spp.	
Ruellia tuberosa	441035
Rufoplaca arenaria	1301546
Rumex	3618
Rumex acetosa	41241
Rumex alpinus	1351827
Rumex bucephalophorus	242533
Rumex chalepensis	1786032
Rumex crispus	174649
Rumex dentata	
Rumex dentatus	1006352
Rumex hastatus	174650
Rumex hymenosepalus	
Rumex japonicus	174651
Rumex nepalensis	174652
Rumex obtusifolius	3619
Rumex palustris	50298
Rumex patientia	137229
Rumex spp.	
Rumex thianschanicus	1786038
Rumex vesicarius	317192
Rumex,Rheum spp.	
Rumphella antipathies	
Rungia repens	
Ruppia maritima	29652
Ruprechtia tangarana	249115
Rusavskia elegans	88742
Ruscus aculeatus	59067
Ruscus hypoglossum	191652
Ruscus hyrcanus	
Ruspolia hypocrateriformis	992408
Russula aeruginosa	1515135
Russula decolorans	152956
Russula delica FR.	
Russula foetens	131541
Russula japonica	258984
Russula nigricans	152964
Russula qualetii	
Russula rosacea	60115
Russula sardonia	152970
Russula senecis	654492
Russula vesca	152972
Ruta angustifolia	452789
Ruta bracteosa	
Ruta callus cultures	
Ruta chalepensis	452790
Ruta chalepensis var. latifolia	
Ruta corsica	452791
Ruta graveolens	37565
Ruta graveolens spp. hortensis	
Ruta graveolens ssp. Hortensis	
Ruta graveolens ssp.hortensis	
Ruta graveolensis	
Ruta macrophylla	675743
Ruta microcarpa	452792
Ruta montana	266085
Ruta montana L.	
Ruta pinnata	452794
Ruta sp.	
Ruta spp.	
Ruta tuberculata	
Ruta wallichiana	
Rutaceae	23513
Rutidosis murchisonii	
Ryania speciosa	312404
Rydingia integrifolia	483857
Rydingia limbata	483858
Ryparosa kurrangii	423281
Rytidocarpus moricandioides	308307
Rzedowskia tolantonguensis	123468
SIPI-2985	
SP9440	
Sabal blackburniana	
Sabal causiarum	469726
Sabal palmetto	54447
Sabal peregrina	
Sabia schumanniana	1705973
Sabina spp.	
Saccarothrix sp.	
Saccharina japonica	88149
Saccharolobus shibatae	2286
Saccharomyces carlbergensis	
Saccharomyces cerevisiae	4932
Saccharomyces cerevisiae (25-Aza-inhibited cultures)	
